CH1;CH2;PPG
77.825485;48.738228;576.26373
77.88221;48.784763;576.2644
77.93924;48.84568;576.26013
77.97335;48.899563;576.2618
77.913864;48.85741;576.2604
77.84239;48.792347;576.25757
77.851906;48.78305;576.2629
77.886314;48.81464;576.2575
77.92963;48.866974;576.2548
77.9771;48.91897;576.26733
77.90748;48.85958;576.26373
77.92619;48.88776;576.254
78.00471;48.957546;576.2574
78.02037;48.97772;576.2734
77.98065;48.962864;576.2504
77.99038;49.006706;576.25134
77.98708;49.02955;576.24335
77.958435;49.02731;576.2326
77.953445;49.03375;576.23584
77.94724;49.05117;576.2341
77.9668;49.04314;576.23096
77.956406;49.02061;576.2297
77.991234;49.061523;576.2253
78.03139;49.107822;576.2196
78.041046;49.110493;576.21875
78.01012;49.10563;576.21436
78.05046;49.136932;576.2133
78.05561;49.126823;576.21246
77.99574;49.05048;576.20966
77.97955;49.02049;576.20984
77.94055;48.9657;576.2069
77.90643;48.93053;576.211
77.94527;48.968037;576.2132
77.98935;49.010548;576.20795
77.963745;48.988567;576.20776
77.94723;48.975475;576.2097
77.92245;48.950516;576.2037
77.91337;48.927483;576.2039
77.91361;48.915825;576.203
77.9662;48.957905;576.1981
77.975006;48.97462;576.2045
77.96356;48.98599;576.2031
77.95702;48.98356;576.1991
77.94846;48.97221;576.19293
77.9636;48.99095;576.18933
77.989136;49.01925;576.1868
77.99617;49.030025;576.1874
77.998436;49.026638;576.1826
78.00833;49.036846;576.1809
77.984344;49.002514;576.1779
78.03701;49.057446;576.178
78.0764;49.076088;576.1763
78.077896;49.046146;576.17303
78.10131;49.050957;576.16736
78.08038;49.028427;576.1638
78.102264;49.061047;576.1634
78.10353;49.071392;576.16284
78.098526;49.074158;576.16077
78.11925;49.082954;576.1583
78.1382;49.08088;576.15796
78.0949;49.04314;576.15625
78.03353;48.984158;576.1547
78.03372;48.98334;576.15155
78.08024;49.030838;576.1498
78.07871;49.01448;576.14764
78.11247;49.04905;576.14703
78.13544;49.08024;576.1462
78.0594;49.016624;576.14453
78.07831;49.044453;576.1415
78.08045;49.0527;576.13934
78.08529;49.061855;576.13904
78.06717;49.051723;576.1386
78.00523;48.990307;576.1367
77.96074;48.949825;576.1339
77.98053;48.964294;576.1294
77.99074;48.96792;576.12537
77.99765;48.970898;576.1241
78.033676;49.002773;576.1242
78.021706;49.008926;576.12256
78.00481;48.99612;576.12
77.998436;48.983818;576.1203
77.980316;48.97514;576.1241
77.97233;48.9657;576.11816
78.058044;49.05251;576.1138
78.10341;49.114616;576.1093
78.097786;49.11338;576.10645
78.09726;49.111397;576.10333
78.132095;49.132164;576.1027
78.15727;49.1634;576.1002
78.13982;49.14704;576.0996
78.11615;49.091488;576.0985
78.14876;49.083622;576.0943
78.19222;49.124153;576.0915
78.23459;49.217373;576.09106
78.30409;49.35478;576.08887
78.352875;49.495777;576.08527
78.36882;49.65075;576.085
78.394264;49.89627;576.0848
78.456345;50.215565;576.0829
78.51206;50.58399;576.0791
78.49998;50.904472;576.0774
78.500854;51.20002;576.0748
78.47742;51.404915;576.07275
78.421936;51.534924;576.06995
78.34968;51.60094;576.0665
78.34171;51.678524;576.06616
78.32345;51.770336;576.064
78.354515;51.77048;576.0633
78.389084;51.564487;576.0597
78.37576;51.09795;576.05493
78.39331;50.4798;576.0547
78.384964;49.888855;576.0535
78.33301;49.4238;576.0533
78.31088;49.27834;576.0573
78.283775;49.296505;576.05347
78.25235;49.38267;576.052
78.209465;49.44526;576.0466
78.187744;49.489555;576.0514
78.14733;49.458153;576.0445
78.12256;49.428185;576.04407
78.10089;49.396164;576.0382
78.12117;49.39531;576.0376
78.09919;49.352345;576.0351
78.095924;49.355537;576.0288
78.12844;49.375854;576.03284
78.18566;49.424465;576.03265
78.16044;49.405655;576.02057
78.12826;49.36715;576.01953
78.14307;49.36992;576.0249
78.16218;49.388393;576.0186
78.194244;49.409256;576.0149
78.18803;49.400215;576.0127
78.1803;49.392826;576.0112
78.172005;49.383434;576.0144
78.17916;49.37466;576.0115
78.26697;49.45191;576.01355
78.31262;49.495728;576.0159
78.307045;49.505672;576.0104
78.3243;49.53366;575.99896
78.39007;49.605236;575.99414
78.3749;49.602516;575.996
78.36474;49.600132;575.9852
78.347626;49.577793;575.98206
78.28078;49.49537;575.9814
78.296844;49.50467;575.97986
78.35437;49.5401;575.97943
78.35216;49.545845;575.9775
78.3889;49.59317;575.9766
78.4435;49.649437;575.97156
78.43384;49.65149;575.97
78.39653;49.64491;575.9684
78.479805;49.726948;575.96674
78.49191;49.74233;575.9656
78.44135;49.692474;575.9599
78.48841;49.737007;575.9593
78.47038;49.718887;575.9599
78.45675;49.720272;575.9533
78.47155;49.739822;575.95276
78.48738;49.757248;575.9552
78.52393;49.803143;575.954
78.5179;49.800476;575.9502
78.5102;49.802216;575.94745
78.454056;49.762135;575.9419
78.40225;49.69643;575.93713
78.38057;49.67993;575.9402
78.38823;49.697933;575.9362
78.342545;49.664505;575.92993
78.358025;49.698765;575.92773
78.37681;49.724277;575.9241
78.44018;49.79733;575.9208
78.47072;49.828968;575.9192
78.45198;49.81359;575.91656
78.46497;49.838215;575.9159
78.50889;49.886044;575.91504
78.51628;49.894245;575.9109
78.426094;49.8155;575.9046
78.42597;49.823364;575.905
78.44552;49.852165;575.90326
78.47367;49.89186;575.902
78.44524;49.88583;575.9033
78.38978;49.85169;575.90735
78.365555;49.846874;575.9128
78.374016;49.864918;575.9035
78.48483;49.979717;575.8913
78.51878;50.025375;575.89343
78.45446;49.975094;575.8887
78.3435;49.871834;575.8817
78.34074;49.872623;575.88007
78.36119;49.91802;575.87787
78.37812;49.96887;575.8818
78.42871;50.031906;575.8788
78.41443;50.03794;575.877
78.41641;50.056538;575.87305
78.48815;50.136215;575.86945
78.59644;50.25147;575.86676
78.569756;50.25016;575.86694
78.58001;50.28599;575.8676
78.556526;50.29343;575.87
78.530014;50.286205;575.8703
78.4943;50.278217;575.8646
78.50365;50.322563;575.8667
78.54754;50.386272;575.8666
78.5638;50.416073;575.86786
78.56902;50.441586;575.871
78.563705;50.463043;575.87555
78.57875;50.493988;575.8805
78.58309;50.52367;575.8857
78.585304;50.580795;575.89386
78.613846;50.64419;575.905
78.636566;50.669155;575.91235
78.634964;50.68632;575.9211
78.65614;50.72578;575.93286
78.69574;50.77623;575.9466
78.70725;50.82365;575.95856
78.73484;50.879486;575.9703
78.729546;50.899494;575.98334
78.728355;50.918922;575.9975
78.75165;50.947533;576.01306
78.730644;50.944572;576.0275
78.75034;50.986893;576.0421
78.752174;51.01167;576.0577
78.74156;51.009686;576.0728
78.78963;51.058372;576.08606
78.77432;51.042946;576.1011
78.77973;51.050625;576.11633
78.75327;51.018986;576.12964
78.75275;50.99176;576.14484
78.76786;50.9853;576.16064
78.70697;50.908146;576.1739
78.68313;50.879295;576.1872
78.72075;50.881016;576.202
78.68985;50.828087;576.21674
78.69743;50.81676;576.2295
78.73605;50.819862;576.2417
78.70714;50.756126;576.2549
78.69467;50.703674;576.26587
78.69104;50.655037;576.2784
78.670235;50.57114;576.2912
78.65102;50.506554;576.3026
78.67716;50.502308;576.314
78.64017;50.432953;576.3239
78.621475;50.384483;576.3329
78.64484;50.37113;576.3428
78.68377;50.368294;576.3543
78.70301;50.36083;576.3625
78.71829;50.344116;576.37036
78.72008;50.3208;576.37805
78.73675;50.301632;576.3845
78.74075;50.292454;576.393
78.70943;50.261505;576.4009
78.78111;50.317295;576.4051
78.82987;50.34655;576.4123
78.84864;50.343235;576.41565
78.78205;50.263794;576.4213
78.74183;50.220257;576.432
78.67274;50.159416;576.43884
78.7227;50.19637;576.44415
78.60348;50.060734;576.44775
78.58149;50.035866;576.4509
78.607765;50.072536;576.45264
78.62047;50.078876;576.45197
78.66196;50.113186;576.4547
78.692184;50.143703;576.4596
78.701225;50.159798;576.4676
78.66393;50.141415;576.4752
78.66448;50.13834;576.4792
78.69629;50.16981;576.47626
78.66272;50.136196;576.46844
78.67202;50.14082;576.46893
78.69143;50.159153;576.46936
78.70494;50.179153;576.4714
78.75349;50.218304;576.4697
78.77037;50.232372;576.4697
78.71781;50.196796;576.47437
78.68265;50.169975;576.476
78.67006;50.16144;576.47375
78.678314;50.17315;576.4718
78.67564;50.167233;576.47064
78.683365;50.16082;576.47125
78.65552;50.12666;576.4722
78.65547;50.132187;576.4763
78.71691;50.198753;576.4777
78.73863;50.23538;576.48303
78.718605;50.230774;576.4738
78.72234;50.236423;576.47076
78.72876;50.237473;576.4729
78.73198;50.231728;576.47473
78.74404;50.238735;576.47833
78.791725;50.294147;576.48346
78.782265;50.306187;576.4809
78.73379;50.263817;576.4779
78.74323;50.271114;576.4719
78.838554;50.362335;576.47394
78.85431;50.37769;576.4737
78.77623;50.2951;576.47455
78.78486;50.302013;576.47565
78.756874;50.285446;576.476
78.80834;50.343998;576.4736
78.88588;50.422676;576.4759
78.80179;50.334248;576.47644
78.7141;50.2529;576.474
78.69252;50.23657;576.474
78.64908;50.1952;576.4737
78.67011;50.218517;576.47253
78.71038;50.263554;576.476
78.736885;50.295742;576.47894
78.78541;50.345383;576.47833
78.834335;50.37969;576.48224
78.85793;50.403316;576.48395
78.77647;50.330387;576.4813
78.73944;50.297962;576.4783
78.68298;50.243385;576.47424
78.6713;50.226574;576.4766
78.67495;50.231564;576.4771
78.67716;50.23032;576.47723
78.73849;50.281986;576.47754
78.79564;50.334103;576.4714
78.7938;50.356136;576.4741
78.769005;50.347572;576.4741
78.723015;50.299248;576.471
78.73346;50.29517;576.47064
78.76786;50.337395;576.4728
78.81898;50.390682;576.47815
78.80363;50.372776;576.4735
78.770485;50.33897;576.47723
78.83731;50.406418;576.474
78.86223;50.433216;576.4766
78.79905;50.36822;576.468
78.83099;50.39757;576.46246
78.877075;50.43181;576.4595
78.85114;50.418552;576.45996
78.88428;50.45565;576.46796
78.87337;50.44332;576.4659
78.877914;50.43376;576.4592
78.8859;50.44175;576.4518
78.94804;50.50114;576.4513
79.004944;50.54699;576.4488
78.97827;50.51504;576.4483
78.9165;50.456173;576.45197
78.83786;50.3959;576.45306
78.83243;50.39645;576.45026
78.900665;50.454365;576.4482
78.88898;50.433502;576.44727
78.93411;50.475677;576.4438
78.99148;50.540264;576.44403
79.00861;50.56151;576.44147
78.97565;50.534256;576.44006
78.98084;50.536;576.44055
78.99281;50.55712;576.4393
79.03024;50.59591;576.44183
79.16037;50.7197;576.4442
79.195946;50.755726;576.44226
79.187004;50.73305;576.4457
79.19649;50.736626;576.4477
79.193344;50.746113;576.4507
79.168785;50.72907;576.4488
79.15298;50.716385;576.45264
79.21175;50.770554;576.45593
79.22033;50.78708;576.45557
79.185814;50.754654;576.4518
79.2442;50.801453;576.45197
79.28585;50.831802;576.45135
79.309;50.85202;576.4517
79.25791;50.8052;576.4492
79.14654;50.69612;576.45154
79.17205;50.714836;576.45337
79.18633;50.717793;576.4545
79.080025;50.62631;576.453
79.083626;50.628216;576.4499
79.17987;50.714;576.44965
79.21344;50.753174;576.4494
79.065956;50.60888;576.44946
79.17277;50.706657;576.45044
79.199066;50.734386;576.45294
79.24951;50.772892;576.4537
79.2957;50.814037;576.4528
79.404175;50.92934;576.45325
79.36784;50.8993;576.4584
79.38231;50.911697;576.4627
79.38022;50.90519;576.4594
79.345505;50.885853;576.456
79.33053;50.86523;576.46234
79.27931;50.810802;576.46106
79.23044;50.771103;576.45435
79.210556;50.760204;576.4553
79.17787;50.723633;576.459
79.145164;50.69252;576.4594
79.18943;50.73026;576.45996
79.23817;50.777184;576.4644
79.28392;50.828087;576.46936
79.21869;50.77549;576.4708
79.19799;50.76185;576.4729
79.134315;50.702244;576.46497
79.10654;50.67228;576.46375
79.163994;50.71827;576.47235
79.11465;50.67366;576.4664
79.118645;50.682693;576.4589
79.111084;50.66889;576.4605
79.13496;50.68239;576.45264
79.16922;50.718174;576.45325
79.129906;50.694046;576.4552
79.059425;50.627193;576.4517
79.07509;50.6327;576.4515
79.09486;50.648125;576.4517
79.12482;50.67476;576.45856
79.2204;50.76719;576.45404
79.28256;50.830513;576.4482
79.28706;50.833973;576.4548
79.32359;50.871784;576.45264
79.35473;50.90581;576.44885
79.391495;50.944717;576.449
79.415;50.96355;576.4419
79.435196;50.97245;576.43677
79.41345;50.947315;576.44354
79.36684;50.912224;576.4374
79.36024;50.912174;576.4359
79.37309;50.92119;576.4395
79.45582;51.000675;576.4259
79.47201;51.018436;576.42706
79.50975;51.05475;576.42847
79.53907;51.07256;576.4256
79.55775;51.08484;576.43024
79.556625;51.087936;576.4353
79.512726;51.05599;576.41986
79.46047;51.01927;576.41455
79.485504;51.0526;576.4122
79.49132;51.052006;576.4089
79.48581;51.039658;576.40753
79.557526;51.088413;576.4062
79.54408;51.079304;576.40234
79.48617;51.058014;576.4013
79.50188;51.069126;576.39856
79.52143;51.0732;576.39856
79.548706;51.105434;576.3978
79.55071;51.105293;576.3963
79.50722;51.059395;576.3953
79.4952;51.052456;576.3973
79.52229;51.077686;576.4055
79.54112;51.103104;576.4007
79.57448;51.138195;576.39746
79.57314;51.12942;576.3936
79.54947;51.095474;576.37915
79.60192;51.153767;576.38184
79.61313;51.164257;576.3704
79.595245;51.139343;576.36224
79.609764;51.15794;576.37024
79.627975;51.179203;576.37665
79.64207;51.19642;576.3653
79.70506;51.26389;576.3569
79.74545;51.30075;576.3567
79.75432;51.318634;576.35394
79.65826;51.221996;576.356
79.61346;51.169262;576.3514
79.6183;51.163635;576.3552
79.60476;51.147182;576.35474
79.60075;51.16063;576.34735
79.58695;51.16313;576.3404
79.56878;51.141846;576.3391
79.56919;51.14692;576.3371
79.59949;51.175583;576.3317
79.60943;51.1772;576.3281
79.662;51.228104;576.32666
79.62655;51.19246;576.3246
79.65325;51.21034;576.3238
79.670135;51.230537;576.32184
79.65554;51.221878;576.32104
79.69872;51.269444;576.31934
79.667366;51.242073;576.3172
79.65013;51.23018;576.3167
79.67879;51.254635;576.3136
79.65893;51.228554;576.3102
79.6629;51.22801;576.30817
79.746475;51.30883;576.3056
79.81471;51.372726;576.3043
79.80522;51.363335;576.3015
79.6964;51.262962;576.30176
79.57825;51.157482;576.29895
79.60497;51.181038;576.2978
79.665695;51.219734;576.2973
79.69376;51.23678;576.29724
79.67857;51.216396;576.2962
79.702866;51.25335;576.28845
79.69672;51.25936;576.28906
79.69913;51.27071;576.2925
79.72607;51.30115;576.2872
79.72823;51.307903;576.2813
79.689896;51.28621;576.27924
79.67445;51.268967;576.2819
79.69371;51.268635;576.28394
79.70265;51.25955;576.28156
79.69777;51.258408;576.2758
79.72263;51.287323;576.27454
79.7654;51.325947;576.2768
79.83803;51.393353;576.2744
79.84496;51.400192;576.2676
79.815735;51.388462;576.2625
79.79755;51.3867;576.261
79.841415;51.431168;576.2631
79.84156;51.446922;576.27094
79.84201;51.471146;576.272
79.82902;51.468693;576.2591
79.80357;51.458843;576.2616
79.801956;51.478657;576.25714
79.81965;51.52317;576.25793
79.8648;51.595005;576.25256
79.89477;51.628025;576.24866
79.93315;51.670223;576.2521
79.96172;51.701603;576.2511
79.982315;51.71817;576.2561
79.95354;51.686295;576.24194
79.946075;51.668488;576.2457
79.90417;51.636063;576.2468
79.8962;51.63046;576.2396
79.89074;51.60237;576.23773
79.929436;51.61694;576.2415
79.96146;51.622517;576.2415
79.94007;51.599773;576.23987
79.986015;51.64495;576.2356
79.99753;51.67087;576.22614
80.0145;51.693615;576.22296
80.01522;51.683456;576.2195
80.03971;51.70115;576.2202
80.023254;51.692184;576.2198
80.040375;51.704174;576.2244
80.05229;51.705585;576.2155
80.080574;51.720913;576.2145
80.0886;51.7232;576.2153
80.010284;51.635536;576.21704
79.96914;51.596767;576.21045
79.98199;51.62609;576.21454
80.026;51.66665;576.21094
80.07935;51.73188;576.2035
80.12115;51.796158;576.2054
80.14442;51.827793;576.19904
80.0933;51.763447;576.19257
80.070366;51.71188;576.1917
80.00115;51.630936;576.18787
79.96806;51.575954;576.1879
79.98501;51.580418;576.18646
80.02911;51.621204;576.1854
79.99931;51.577026;576.18634
79.99719;51.556736;576.18726
80.05515;51.621372;576.18585
80.06028;51.62524;576.195
80.010925;51.567875;576.18585
79.97271;51.53442;576.17474
79.960556;51.535995;576.1749
79.9585;51.533897;576.1771
79.94708;51.51668;576.1866
80.00527;51.568375;576.1844
79.99579;51.553593;576.17896
79.988495;51.540977;576.1701
79.99171;51.53452;576.1706
79.98415;51.526127;576.1735
80.00003;51.541573;576.1661
80.0351;51.58435;576.16504
80.03999;51.607544;576.16187
80.089775;51.659927;576.1573
80.120125;51.69972;576.1554
80.11142;51.69519;576.15814
80.12437;51.6996;576.15576
80.14783;51.72244;576.1466
80.1386;51.701313;576.14233
80.1186;51.674446;576.138
80.13333;51.7011;576.13904
80.09321;51.669415;576.1385
80.07924;51.65647;576.1414
80.12356;51.710712;576.1378
80.15026;51.734554;576.13434
80.14914;51.72742;576.1309
80.15427;51.72523;576.1378
80.2255;51.791058;576.1348
80.25238;51.81516;576.1332
80.27226;51.846348;576.1433
80.27133;51.815304;576.1489
80.268486;51.77103;576.1224
80.23762;51.715405;576.11163
80.21639;51.67485;576.1108
80.272545;51.77494;576.1046
80.28767;51.871643;576.1072
80.30859;51.99226;576.114
80.35597;52.178917;576.1091
80.36789;52.40634;576.1053
80.425446;52.715767;576.1013
80.4377;53.038345;576.09875
80.385056;53.305157;576.0888
80.34483;53.56706;576.09045
80.448616;53.862125;576.08875
80.394;53.98799;576.088
80.31115;54.057587;576.08527
80.28594;54.12272;576.0792
80.32724;54.215034;576.0776
80.30084;54.093323;576.0745
80.300896;53.79632;576.0693
80.38134;53.321392;576.0677
80.466736;52.760036;576.0633
80.49409;52.261837;576.05963
80.44063;51.940548;576.05835
80.345024;51.803738;576.0569
80.30287;51.86089;576.05475
80.265945;51.943382;576.05225
80.25025;52.006588;576.049
80.24281;52.041016;576.04767
80.276405;52.08653;576.04663
80.33208;52.13228;576.0449
80.29283;52.093613;576.0447
80.25676;52.066093;576.04315
80.32486;52.113205;576.0421
80.3691;52.137455;576.03906
80.38851;52.149567;576.0322
80.351654;52.10136;576.0315
80.33208;52.079067;576.0307
